i,j,k,abs,arg,re,im
7,3,0,2.906334e-10,-1.588298e0,-5.086198e-12,-2.905889e-10
7,3,1,1.272856e-17,-1.580068e0,-1.180196e-19,-1.272801e-17
7,3,2,3.665781e-11,1.339106e0,8.417483e-12,3.567830e-11
7,3,3,5.469405e-6,2.627393e0,-4.762139e-6,2.690060e-6
7,3,4,1.472160e-5,5.712797e-1,1.238396e-5,7.960103e-6
7,3,5,2.947998e-5,-2.986797e0,-2.912749e-5,-4.545176e-6
7,3,6,3.254413e-6,-3.137990e-1,3.095493e-6,-1.004554e-6
7,3,7,7.293445e-14,1.912689e0,-2.445283e-14,6.871313e-14
7,3,8,1.519965e-5,-2.977482e0,-1.499543e-5,-2.483245e-6
7,3,9,2.911879e-5,1.231034e0,9.704220e-6,2.745418e-5
7,4,0,1.789820e-10,3.098062e0,-1.788124e-10,7.788823e-12
7,4,1,1.339220e-18,-1.498544e0,9.667772e-20,-1.335726e-18
7,4,2,7.258710e-11,-2.251065e0,-4.565740e-11,-5.642951e-11
7,4,3,1.472160e-5,5.712797e-1,1.238396e-5,7.960103e-6
7,4,4,3.569192e-5,-2.083212e0,-1.749917e-5,-3.110775e-5
7,4,5,6.426216e-5,-2.340139e-1,6.251059e-5,-1.490136e-5
7,4,6,5.849851e-6,2.729118e0,-5.359232e-6,2.345077e-6
7,4,7,1.243942e-13,-1.258122e0,3.826417e-14,-1.183629e-13
7,4,8,3.909896e-5,8.792419e-3,3.909744e-5,3.437700e-7
7,4,9,2.486759e-5,-1.983842e0,-9.981870e-6,-2.277629e-5
7,5,0,8.492246e-10,1.686783e0,-9.827806e-11,8.435187e-10
7,5,1,7.001661e-17,1.836565e0,-1.838992e-17,6.755839e-17
7,5,2,8.309961e-11,2.970412e0,-8.188505e-11,1.415568e-11
7,5,3,2.947998e-5,-2.986797e0,-2.912749e-5,-4.545176e-6
7,5,4,6.426216e-5,-2.340139e-1,6.251059e-5,-1.490136e-5
7,5,5,9.614294e-5,1.624358e0,-5.147075e-6,9.600506e-5
7,5,6,4.639833e-6,-2.074130e0,-2.238016e-6,-4.064399e-6
7,5,7,1.781323e-13,2.607693e-1,1.721100e-13,4.592677e-14
7,5,8,5.892651e-5,1.792359e0,-1.294934e-5,5.748607e-5
7,5,9,4.704041e-5,-2.130702e0,-2.498346e-5,-3.985759e-5
7,6,0,7.890994e-11,-2.838838e0,-7.532103e-11,-2.352703e-11
7,6,1,5.748807e-18,-1.885652e0,-1.780285e-18,-5.466202e-18
7,6,2,3.208121e-11,-7.588720e-1,2.327853e-11,-2.207519e-11
7,6,3,3.254413e-6,-3.137990e-1,3.095493e-6,-1.004554e-6
7,6,4,5.849851e-6,2.729118e0,-5.359232e-6,2.345077e-6
7,6,5,4.639833e-6,-2.074130e0,-2.238016e-6,-4.064399e-6
7,6,6,7.831728e-7,9.255359e-1,4.710052e-7,6.257106e-7
7,6,7,2.694473e-14,-2.604885e0,-2.315621e-14,-1.377710e-14
7,6,8,6.643201e-6,-1.722853e0,-1.006258e-6,-6.566549e-6
7,6,9,8.328998e-6,6.686397e-1,6.535479e-6,5.163306e-6
7,7,0,2.043183e-18,-8.465870e-1,1.353697e-18,-1.530392e-18
7,7,1,1.501036e-25,-3.752133e-1,1.396608e-25,-5.500861e-26
7,7,2,2.892023e-19,1.566918e0,1.121629e-21,2.892001e-19
7,7,3,7.293445e-14,1.912689e0,-2.445283e-14,6.871313e-14
7,7,4,1.243942e-13,-1.258122e0,3.826417e-14,-1.183629e-13
7,7,5,1.781323e-13,2.607693e-1,1.721100e-13,4.592677e-14
7,7,6,2.694473e-14,-2.604885e0,-2.315621e-14,-1.377710e-14
7,7,7,7.227203e-22,9.475494e-2,7.194783e-22,6.837889e-23
7,7,8,2.111942e-13,1.316395e0,5.315037e-14,2.043968e-13
7,7,9,7.668763e-14,-2.485768e0,-6.077841e-14,-4.676514e-14
7,8,0,2.453243e-10,9.459022e-1,1.435175e-10,1.989641e-10
7,8,1,3.287584e-17,1.715887e0,-4.753268e-18,3.253041e-17
7,8,2,1.598078e-10,2.941401e0,-1.566162e-10,3.177888e-11
7,8,3,1.519965e-5,-2.977482e0,-1.499543e-5,-2.483245e-6
7,8,4,3.909896e-5,8.792419e-3,3.909744e-5,3.437700e-7
7,8,5,5.892651e-5,1.792359e0,-1.294934e-5,5.748607e-5
7,8,6,6.643201e-6,-1.722853e0,-1.006258e-6,-6.566549e-6
7,8,7,2.111942e-13,1.316395e0,5.315037e-14,2.043968e-13
7,8,8,4.060053e-5,2.227952e0,-2.480154e-5,3.214478e-5
7,8,9,4.609903e-5,-5.674724e-1,3.887357e-5,-2.477834e-5
7,9,0,1.071137e-9,-1.894184e0,-3.403864e-10,-1.015614e-9
7,9,1,6.978759e-17,-1.552624e0,1.268122e-18,-6.977606e-17
7,9,2,1.571300e-10,1.032394e0,8.057081e-11,1.349006e-10
7,9,3,2.911879e-5,1.231034e0,9.704220e-6,2.745418e-5
7,9,4,2.486759e-5,-1.983842e0,-9.981870e-6,-2.277629e-5
7,9,5,4.704041e-5,-2.130702e0,-2.498346e-5,-3.985759e-5
7,9,6,8.328998e-6,6.686397e-1,6.535479e-6,5.163306e-6
7,9,7,7.668763e-14,-2.485768e0,-6.077841e-14,-4.676514e-14
7,9,8,4.609903e-5,-5.674724e-1,3.887357e-5,-2.477834e-5
7,9,9,9.727862e-5,1.071478e0,4.657962e-5,8.540181e-5
8,0,0,3.451481e-6,4.668158e-1,3.082193e-6,1.553322e-6
8,0,1,2.010646e-13,6.276580e-1,1.627427e-13,1.180754e-13
8,0,2,2.717097e-7,5.333705e-1,2.339687e-7,1.381477e-7
8,0,3,4.013767e-2,-1.792825e0,-8.838677e-3,-3.915240e-2
8,0,4,9.249132e-2,2.569675e0,-7.777268e-2,5.006051e-2
8,0,5,2.531334e-1,9.772894e-1,1.415703e-1,2.098436e-1
8,0,6,1.716374e-2,3.044462e0,-1.708284e-2,1.664499e-3
8,0,7,2.453243e-10,9.459022e-1,1.435175e-10,1.989641e-10
8,0,8,2.155519e-1,-1.990998e0,-8.793328e-2,-1.968003e-1
8,0,9,4.019455e-1,-1.644455e0,-2.957991e-2,-4.008556e-1
8,1,0,2.010646e-13,6.276580e-1,1.627427e-13,1.180754e-13
8,1,1,1.144825e-20,1.067905e0,5.517606e-21,1.003087e-20
8,1,2,4.479976e-15,6.284767e-1,3.623960e-15,2.633837e-15
8,1,3,1.585390e-9,-1.732726e0,-2.556012e-10,-1.564650e-9
8,1,4,2.435217e-9,2.335107e0,-1.685266e-9,1.757885e-9
8,1,5,1.482596e-8,1.150088e0,6.055029e-9,1.353313e-8
8,1,6,9.429866e-10,-1.954571e0,-3.530759e-10,-8.743918e-10
8,1,7,3.287584e-17,1.715887e0,-4.753268e-18,3.253041e-17
8,1,8,1.142416e-8,-1.885814e0,-3.539589e-9,-1.086199e-8
8,1,9,2.367599e-8,-1.108578e0,1.055795e-8,-2.119156e-8
8,2,0,2.717097e-7,5.333705e-1,2.339687e-7,1.381477e-7
8,2,1,4.479976e-15,6.284767e-1,3.623960e-15,2.633837e-15
8,2,2,6.034687e-8,-2.406863e0,-4.477812e-8,-4.045572e-8
8,2,3,5.869878e-3,2.811348e0,-5.552687e-3,1.903454e-3
8,2,4,1.452538e-2,1.482477e0,1.281211e-3,1.446876e-2
8,2,5,2.834711e-2,-1.026633e0,1.467536e-2,-2.425268e-2
8,2,6,5.276364e-3,1.249839e-1,5.235207e-3,6.577451e-4
8,2,7,1.598078e-10,2.941401e0,-1.566162e-10,3.177888e-11
8,2,8,2.563078e-2,1.365490e0,5.225268e-3,2.509250e-2
8,2,9,4.974238e-2,9.621224e-1,2.844170e-2,4.080899e-2
8,3,0,4.013767e-2,-1.792825e0,-8.838677e-3,-3.915240e-2
8,3,1,1.585390e-9,-1.732726e0,-2.556012e-10,-1.564650e-9
8,3,2,5.869878e-3,2.811348e0,-5.552687e-3,1.903454e-3
8,3,3,2.575571e3,2.246870e0,-1.611625e3,2.009037e3
8,3,4,4.797532e3,-3.948361e-1,4.428408e3,-1.845404e3
8,3,5,4.071801e3,2.345952e0,-2.849557e3,2.908537e3
8,3,6,8.444075e2,2.261022e-1,8.229153e2,1.892998e2
8,3,7,1.519965e-5,-2.977482e0,-1.499543e-5,-2.483245e-6
8,3,8,3.004642e3,2.566948e-1,2.906194e3,7.628337e2
8,3,9,1.326668e4,1.318087e0,3.317042e3,1.284531e4
8,4,0,9.249132e-2,2.569675e0,-7.777268e-2,5.006051e-2
8,4,1,2.435217e-9,2.335107e0,-1.685266e-9,1.757885e-9
8,4,2,1.452538e-2,1.482477e0,1.281211e-3,1.446876e-2
8,4,3,4.797532e3,-3.948361e-1,4.428408e3,-1.845404e3
8,4,4,9.114856e3,-2.936485e0,-8.923800e3,-1.856447e3
8,4,5,1.057402e4,-1.018275e0,5.549617e3,-9.000642e3
8,4,6,1.729267e3,-2.886943e0,-1.673501e3,-4.356130e2
8,4,7,3.909896e-5,8.792419e-3,3.909744e-5,3.437700e-7
8,4,8,5.542470e3,1.960113e0,-2.103681e3,5.127719e3
8,4,9,1.849379e4,-1.752495e0,-3.341833e3,-1.818935e4
8,5,0,2.531334e-1,9.772894e-1,1.415703e-1,2.098436e-1
8,5,1,1.482596e-8,1.150088e0,6.055029e-9,1.353313e-8
8,5,2,2.834711e-2,-1.026633e0,1.467536e-2,-2.425268e-2
8,5,3,4.071801e3,2.345952e0,-2.849557e3,2.908537e3
8,5,4,1.057402e4,-1.018275e0,5.549617e3,-9.000642e3
8,5,5,1.856686e4,1.430617e0,2.594183e3,1.838473e4
8,5,6,4.766675e3,-1.294046e0,1.302406e3,-4.585295e3
8,5,7,5.892651e-5,1.792359e0,-1.294934e-5,5.748607e-5
8,5,8,1.029100e4,-2.714516e0,-9.366668e3,-4.262655e3
8,5,9,1.781783e4,-4.262421e-1,1.622360e4,-7.366819e3
8,6,0,1.716374e-2,3.044462e0,-1.708284e-2,1.664499e-3
8,6,1,9.429866e-10,-1.954571e0,-3.530759e-10,-8.743918e-10
8,6,2,5.276364e-3,1.249839e-1,5.235207e-3,6.577451e-4
8,6,3,8.444075e2,2.261022e-1,8.229153e2,1.892998e2
8,6,4,1.729267e3,-2.886943e0,-1.673501e3,-4.356130e2
8,6,5,4.766675e3,-1.294046e0,1.302406e3,-4.585295e3
8,6,6,1.153885e2,5.670369e-1,9.732980e1,6.197922e1
8,6,7,6.643201e-6,-1.722853e0,-1.006258e-6,-6.566549e-6
8,6,8,1.646155e3,3.347708e-1,1.554770e3,5.408487e2
8,6,9,2.110899e3,2.677761e0,-1.887872e3,9.443698e2
8,7,0,2.453243e-10,9.459022e-1,1.435175e-10,1.989641e-10
8,7,1,3.287584e-17,1.715887e0,-4.753268e-18,3.253041e-17
8,7,2,1.598078e-10,2.941401e0,-1.566162e-10,3.177888e-11
8,7,3,1.519965e-5,-2.977482e0,-1.499543e-5,-2.483245e-6
8,7,4,3.909896e-5,8.792419e-3,3.909744e-5,3.437700e-7
8,7,5,5.892651e-5,1.792359e0,-1.294934e-5,5.748607e-5
8,7,6,6.643201e-6,-1.722853e0,-1.006258e-6,-6.566549e-6
8,7,7,2.111942e-13,1.316395e0,5.315037e-14,2.043968e-13
8,7,8,4.060053e-5,2.227952e0,-2.480154e-5,3.214478e-5
8,7,9,4.609903e-5,-5.674724e-1,3.887357e-5,-2.477834e-5
8,8,0,2.155519e-1,-1.990998e0,-8.793328e-2,-1.968003e-1
8,8,1,1.142416e-8,-1.885814e0,-3.539589e-9,-1.086199e-8
8,8,2,2.563078e-2,1.365490e0,5.225268e-3,2.509250e-2
8,8,3,3.004642e3,2.566948e-1,2.906194e3,7.628337e2
8,8,4,5.542470e3,1.960113e0,-2.103681e3,5.127719e3
8,8,5,1.029100e4,-2.714516e0,-9.366668e3,-4.262655e3
8,8,6,1.646155e3,3.347708e-1,1.554770e3,5.408487e2
8,8,7,4.060053e-5,2.227952e0,-2.480154e-5,3.214478e-5
8,8,8,6.246998e3,-2.145289e0,-3.394673e3,-5.244156e3
8,8,9,2.262040e4,2.782532e-1,2.175035e4,6.213293e3
8,9,0,4.019455e-1,-1.644455e0,-2.957991e-2,-4.008556e-1
8,9,1,2.367599e-8,-1.108578e0,1.055795e-8,-2.119156e-8
8,9,2,4.974238e-2,9.621224e-1,2.844170e-2,4.080899e-2
8,9,3,1.326668e4,1.318087e0,3.317042e3,1.284531e4
8,9,4,1.849379e4,-1.752495e0,-3.341833e3,-1.818935e4
8,9,5,1.781783e4,-4.262421e-1,1.622360e4,-7.366819e3
8,9,6,2.110899e3,2.677761e0,-1.887872e3,9.443698e2
8,9,7,4.609903e-5,-5.674724e-1,3.887357e-5,-2.477834e-5
8,9,8,2.262040e4,2.782532e-1,2.175035e4,6.213293e3
8,9,9,2.131283e4,7.518964e-1,1.556678e4,1.455720e4
9,0,0,7.590114e-6,2.195834e0,-4.441185e-6,6.155137e-6
9,0,1,3.734660e-13,2.777821e0,-3.490270e-13,1.328798e-13
9,0,2,9.717875e-7,-1.301609e0,2.584449e-7,-9.367909e-7
9,0,3,2.553629e-1,-7.667081e-1,1.839120e-1,-1.771627e-1
9,0,4,3.807102e-1,2.867402e0,-3.664887e-1,1.030840e-1
9,0,5,7.701429e-2,-7.301467e-1,5.738154e-2,-5.136691e-2
9,0,6,2.253394e-2,2.321165e0,-1.536610e-2,1.648216e-2
9,0,7,1.071137e-9,-1.894184e0,-3.403864e-10,-1.015614e-9
9,0,8,4.019455e-1,-1.644455e0,-2.957991e-2,-4.008556e-1
9,0,9,6.060771e-1,-1.796531e0,-1.356536e-1,-5.907009e-1
9,1,0,3.734660e-13,2.777821e0,-3.490270e-13,1.328798e-13
9,1,1,2.048988e-20,-2.784575e0,-1.919786e-20,-7.160824e-21
9,1,2,4.968188e-14,-7.717730e-1,3.560578e-14,-3.464849e-14
9,1,3,1.371104e-8,-3.451685e-1,1.290234e-8,-4.639201e-9
9,1,4,2.205674e-8,-3.083056e0,-2.201897e-8,-1.290393e-9
9,1,5,8.992784e-9,-1.020756e0,4.700725e-9,-7.666378e-9
9,1,6,2.270327e-9,2.103655e0,-1.153321e-9,1.955566e-9
9,1,7,6.978759e-17,-1.552624e0,1.268122e-18,-6.977606e-17
9,1,8,2.367599e-8,-1.108578e0,1.055795e-8,-2.119156e-8
9,1,9,2.946973e-8,-1.391309e0,5.261081e-9,-2.899631e-8
9,2,0,9.717875e-7,-1.301609e0,2.584449e-7,-9.367909e-7
9,2,1,4.968188e-14,-7.717730e-1,3.560578e-14,-3.464849e-14
9,2,2,2.146794e-7,2.353764e0,-1.514319e-7,1.521697e-7
9,2,3,2.825525e-2,2.067567e0,-1.346614e-2,2.483993e-2
9,2,4,4.256358e-2,-6.230456e-1,3.456610e-2,-2.483633e-2
9,2,5,6.302862e-2,-1.796400e0,-1.409916e-2,-6.143143e-2
9,2,6,3.106954e-3,-3.038171e0,-3.090353e-3,-3.207540e-4
9,2,7,1.571300e-10,1.032394e0,8.057081e-11,1.349006e-10
9,2,8,4.974238e-2,9.621224e-1,2.844170e-2,4.080899e-2
9,2,9,8.555625e-2,1.852796e0,-2.380830e-2,8.217687e-2
9,3,0,2.553629e-1,-7.667081e-1,1.839120e-1,-1.771627e-1
9,3,1,1.371104e-8,-3.451685e-1,1.290234e-8,-4.639201e-9
9,3,2,2.825525e-2,2.067567e0,-1.346614e-2,2.483993e-2
9,3,3,7.976160e3,2.296863e0,-5.295639e3,5.964506e3
9,3,4,1.021435e4,-4.192791e-1,9.329612e3,-4.158284e3
9,3,5,2.570940e3,-6.767925e-1,2.004267e3,-1.610169e3
9,3,6,1.153092e3,-1.681287e0,-1.271467e2,-1.146061e3
9,3,7,2.911879e-5,1.231034e0,9.704220e-6,2.745418e-5
9,3,8,1.326668e4,1.318087e0,3.317042e3,1.284531e4
9,3,9,1.808708e4,1.700284e0,-2.335511e3,1.793566e4
9,4,0,3.807102e-1,2.867402e0,-3.664887e-1,1.030840e-1
9,4,1,2.205674e-8,-3.083056e0,-2.201897e-8,-1.290393e-9
9,4,2,4.256358e-2,-6.230456e-1,3.456610e-2,-2.483633e-2
9,4,3,1.021435e4,-4.192791e-1,9.329612e3,-4.158284e3
9,4,4,1.139664e4,3.026260e0,-1.132093e4,1.311490e3
9,4,5,5.731545e3,2.443391e0,-4.390361e3,3.684473e3
9,4,6,1.374147e3,8.461847e-1,9.108458e2,1.028902e3
9,4,7,2.486759e-5,-1.983842e0,-9.981870e-6,-2.277629e-5
9,4,8,1.849379e4,-1.752495e0,-3.341833e3,-1.818935e4
9,4,9,2.750900e4,-8.194697e-1,1.877788e4,-2.010313e4
9,5,0,7.701429e-2,-7.301467e-1,5.738154e-2,-5.136691e-2
9,5,1,8.992784e-9,-1.020756e0,4.700725e-9,-7.666378e-9
9,5,2,6.302862e-2,-1.796400e0,-1.409916e-2,-6.143143e-2
9,5,3,2.570940e3,-6.767925e-1,2.004267e3,-1.610169e3
9,5,4,5.731545e3,2.443391e0,-4.390361e3,3.684473e3
9,5,5,1.584886e4,-1.937902e0,-5.688400e3,-1.479285e4
9,5,6,2.854452e3,2.601605e0,-2.448306e3,1.467547e3
9,5,7,4.704041e-5,-2.130702e0,-2.498346e-5,-3.985759e-5
9,5,8,1.781783e4,-4.262421e-1,1.622360e4,-7.366819e3
9,5,9,1.372745e4,2.138693e0,-7.383445e3,1.157272e4
9,6,0,2.253394e-2,2.321165e0,-1.536610e-2,1.648216e-2
9,6,1,2.270327e-9,2.103655e0,-1.153321e-9,1.955566e-9
9,6,2,3.106954e-3,-3.038171e0,-3.090353e-3,-3.207540e-4
9,6,3,1.153092e3,-1.681287e0,-1.271467e2,-1.146061e3
9,6,4,1.374147e3,8.461847e-1,9.108458e2,1.028902e3
9,6,5,2.854452e3,2.601605e0,-2.448306e3,1.467547e3
9,6,6,4.242961e2,-3.082581e0,-4.235576e2,-2.502372e1
9,6,7,8.328998e-6,6.686397e-1,6.535479e-6,5.163306e-6
9,6,8,2.110899e3,2.677761e0,-1.887872e3,9.443698e2
9,6,9,1.139590e3,-9.118797e-1,6.977264e2,-9.010240e2
9,7,0,1.071137e-9,-1.894184e0,-3.403864e-10,-1.015614e-9
9,7,1,6.978759e-17,-1.552624e0,1.268122e-18,-6.977606e-17
9,7,2,1.571300e-10,1.032394e0,8.057081e-11,1.349006e-10
9,7,3,2.911879e-5,1.231034e0,9.704220e-6,2.745418e-5
9,7,4,2.486759e-5,-1.983842e0,-9.981870e-6,-2.277629e-5
9,7,5,4.704041e-5,-2.130702e0,-2.498346e-5,-3.985759e-5
9,7,6,8.328998e-6,6.686397e-1,6.535479e-6,5.163306e-6
9,7,7,7.668763e-14,-2.485768e0,-6.077841e-14,-4.676514e-14
9,7,8,4.609903e-5,-5.674724e-1,3.887357e-5,-2.477834e-5
9,7,9,9.727862e-5,1.071478e0,4.657962e-5,8.540181e-5
9,8,0,4.019455e-1,-1.644455e0,-2.957991e-2,-4.008556e-1
9,8,1,2.367599e-8,-1.108578e0,1.055795e-8,-2.119156e-8
9,8,2,4.974238e-2,9.621224e-1,2.844170e-2,4.080899e-2
9,8,3,1.326668e4,1.318087e0,3.317042e3,1.284531e4
9,8,4,1.849379e4,-1.752495e0,-3.341833e3,-1.818935e4
9,8,5,1.781783e4,-4.262421e-1,1.622360e4,-7.366819e3
9,8,6,2.110899e3,2.677761e0,-1.887872e3,9.443698e2
9,8,7,4.609903e-5,-5.674724e-1,3.887357e-5,-2.477834e-5
9,8,8,2.262040e4,2.782532e-1,2.175035e4,6.213293e3
9,8,9,2.131283e4,7.518964e-1,1.556678e4,1.455720e4
9,9,0,6.060771e-1,-1.796531e0,-1.356536e-1,-5.907009e-1
9,9,1,2.946973e-8,-1.391309e0,5.261081e-9,-2.899631e-8
9,9,2,8.555625e-2,1.852796e0,-2.380830e-2,8.217687e-2
9,9,3,1.808708e4,1.700284e0,-2.335511e3,1.793566e4
9,9,4,2.750900e4,-8.194697e-1,1.877788e4,-2.010313e4
9,9,5,1.372745e4,2.138693e0,-7.383445e3,1.157272e4
9,9,6,1.139590e3,-9.118797e-1,6.977264e2,-9.010240e2
9,9,7,9.727862e-5,1.071478e0,4.657962e-5,8.540181e-5
9,9,8,2.131283e4,7.518964e-1,1.556678e4,1.455720e4
9,9,9,5.474767e4,4.121007e-1,5.016427e4,2.192836e4
